[2024-01-16 09:51:07,130][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 09:51:07,648][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 09:51:07,648][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 09:51:07,649][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
    self._fetch_all()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 1324, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 51, in __iter__
    results = compiler.execute_sql(chunked_fetch=self.chunked_fetch, chunk_size=self.chunk_size)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/sql/compiler.py", line 1175, in execute_sql
    cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 98, in execute
    return super().execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 66, in execute
    return self._execute_with_wrappers(sql, params, many=False, executor=self._execute)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 75, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/utils.py", line 90, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 73, in execute
    return self.cursor.execute(query, args)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 153, in execute
    result = self._query(query)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 558, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 822, in _read_query_result
    result.read()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 1200, in read
    first_packet = self.connection._read_packet()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 772, in _read_packet
    packet.raise_for_error()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/protocol.py", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/err.py", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
django.db.utils.OperationalError: (1054, "Unknown column 'dvadmin_jira_issue.pending_datetime' in 'field list'")
[2024-01-18 08:50:31,836][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=3&status=1 200 [0.05, 127.0.0.1:59232][0m
[2024-01-18 08:50:35,788][django.channels.server.log_action():166] [INFO] WebSocket DISCONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NTY4NTA4LCJpYXQiOjE3MDU0ODIxMDgsImp0aSI6ImIwZDllNTcxOTRiOTRlNDI5YzhjMjY1YzNhYWFjZjJiIiwidXNlcl9pZCI6MX0.xUyd4ICXaT5yX0SYmVgIlLgh84-QY_sqDzA9r5TkOh0/ [127.0.0.1:59244]
[2024-01-18 08:50:41,697][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_jira_user/ 200 [0.00, 127.0.0.1:59232][0m
[2024-01-18 08:50:41,698][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_project_list_page/?page=1&limit=20 200 [0.00, 127.0.0.1:59234][0m
[2024-01-18 08:50:41,911][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [0.21, 127.0.0.1:59232][0m
[2024-01-18 08:50:42,064][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list_page/?page=1&limit=20 200 [0.36, 127.0.0.1:59234][0m
[2024-01-18 08:50:45,603][dvadmin.utils.exception.CustomExceptionHandler():68] [ERROR] Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 73, in execute
    return self.cursor.execute(query, args)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 153, in execute
    result = self._query(query)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 558, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 822, in _read_query_result
    result.read()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 1200, in read
    first_packet = self.connection._read_packet()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 772, in _read_packet
    packet.raise_for_error()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/protocol.py", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/err.py", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.OperationalError: (1054, "Unknown column 'dvadmin_jira_issue.pending_datetime' in 'field list'")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py", line 107, in get_issue_list
    serialized_data = serializer.data
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 768, in data
    ret = super().data
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 253, in data
    self._data = self.to_representation(self.instance)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 686, in to_representation
    return [
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 280, in __iter__
    self._fetch_all()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 1324, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 51, in __iter__
    results = compiler.execute_sql(chunked_fetch=self.chunked_fetch, chunk_size=self.chunk_size)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/sql/compiler.py", line 1175, in execute_sql
    cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 98, in execute
    return super().execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 66, in execute
    return self._execute_with_wrappers(sql, params, many=False, executor=self._execute)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 75, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/utils.py", line 90, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 73, in execute
    return self.cursor.execute(query, args)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 153, in execute
    result = self._query(query)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 558, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 822, in _read_query_result
    result.read()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 1200, in read
    first_packet = self.connection._read_packet()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 772, in _read_packet
    packet.raise_for_error()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/protocol.py", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/err.py", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
django.db.utils.OperationalError: (1054, "Unknown column 'dvadmin_jira_issue.pending_datetime' in 'field list'")
Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 73, in execute
    return self.cursor.execute(query, args)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 153, in execute
    result = self._query(query)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 558, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 822, in _read_query_result
    result.read()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 1200, in read
    first_packet = self.connection._read_packet()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 772, in _read_packet
    packet.raise_for_error()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/protocol.py", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/err.py", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.OperationalError: (1054, "Unknown column 'dvadmin_jira_issue.pending_datetime' in 'field list'")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py", line 107, in get_issue_list
    serialized_data = serializer.data
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 768, in data
    ret = super().data
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 253, in data
    self._data = self.to_representation(self.instance)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 686, in to_representation
    return [
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 280, in __iter__
    self._fetch_all()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 1324, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 51, in __iter__
    results = compiler.execute_sql(chunked_fetch=self.chunked_fetch, chunk_size=self.chunk_size)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/sql/compiler.py", line 1175, in execute_sql
    cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 98, in execute
    return super().execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 66, in execute
    return self._execute_with_wrappers(sql, params, many=False, executor=self._execute)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 75, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/utils.py", line 90, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 73, in execute
    return self.cursor.execute(query, args)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 153, in execute
    result = self._query(query)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 558, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 822, in _read_query_result
    result.read()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 1200, in read
    first_packet = self.connection._read_packet()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 772, in _read_packet
    packet.raise_for_error()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/protocol.py", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/err.py", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
django.db.utils.OperationalError: (1054, "Unknown column 'dvadmin_jira_issue.pending_datetime' in 'field list'")
[2024-01-18 08:50:45,621][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=3&status=1 200 [0.12, 127.0.0.1:59232][0m
[2024-01-18 08:51:48,907][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-18 08:51:49,663][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-18 08:51:49,664][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-18 08:51:49,664][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-18 08:51:53,307][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [0.27, 127.0.0.1:59289][0m
[2024-01-18 08:51:53,435][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list_page/?page=1&limit=20 200 [0.39, 127.0.0.1:59290][0m
[2024-01-18 08:51:56,660][dvadmin.utils.exception.CustomExceptionHandler():68] [ERROR] Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 73, in execute
    return self.cursor.execute(query, args)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 153, in execute
    result = self._query(query)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 558, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 822, in _read_query_result
    result.read()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 1200, in read
    first_packet = self.connection._read_packet()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 772, in _read_packet
    packet.raise_for_error()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/protocol.py", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/err.py", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.OperationalError: (1054, "Unknown column 'dvadmin_jira_issue.pending_datetime' in 'field list'")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py", line 107, in get_issue_list
    serialized_data = serializer.data
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 768, in data
    ret = super().data
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 253, in data
    self._data = self.to_representation(self.instance)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 686, in to_representation
    return [
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 280, in __iter__
    self._fetch_all()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 1324, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 51, in __iter__
    results = compiler.execute_sql(chunked_fetch=self.chunked_fetch, chunk_size=self.chunk_size)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/sql/compiler.py", line 1175, in execute_sql
    cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 98, in execute
    return super().execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 66, in execute
    return self._execute_with_wrappers(sql, params, many=False, executor=self._execute)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 75, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/utils.py", line 90, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 73, in execute
    return self.cursor.execute(query, args)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 153, in execute
    result = self._query(query)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 558, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 822, in _read_query_result
    result.read()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 1200, in read
    first_packet = self.connection._read_packet()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 772, in _read_packet
    packet.raise_for_error()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/protocol.py", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/err.py", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
django.db.utils.OperationalError: (1054, "Unknown column 'dvadmin_jira_issue.pending_datetime' in 'field list'")
Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 73, in execute
    return self.cursor.execute(query, args)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 153, in execute
    result = self._query(query)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 558, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 822, in _read_query_result
    result.read()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 1200, in read
    first_packet = self.connection._read_packet()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 772, in _read_packet
    packet.raise_for_error()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/protocol.py", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/err.py", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.OperationalError: (1054, "Unknown column 'dvadmin_jira_issue.pending_datetime' in 'field list'")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py", line 107, in get_issue_list
    serialized_data = serializer.data
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 768, in data
    ret = super().data
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 253, in data
    self._data = self.to_representation(self.instance)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/rest_framework/serializers.py", line 686, in to_representation
    return [
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 280, in __iter__
    self._fetch_all()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 1324, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 51, in __iter__
    results = compiler.execute_sql(chunked_fetch=self.chunked_fetch, chunk_size=self.chunk_size)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/sql/compiler.py", line 1175, in execute_sql
    cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 98, in execute
    return super().execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 66, in execute
    return self._execute_with_wrappers(sql, params, many=False, executor=self._execute)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 75, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/utils.py", line 90, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/utils.py", line 84, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 73, in execute
    return self.cursor.execute(query, args)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 153, in execute
    result = self._query(query)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 558, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 822, in _read_query_result
    result.read()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 1200, in read
    first_packet = self.connection._read_packet()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 772, in _read_packet
    packet.raise_for_error()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/protocol.py", line 221, in raise_for_error
    err.raise_mysql_exception(self._data)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/err.py", line 143, in raise_mysql_exception
    raise errorclass(errno, errval)
django.db.utils.OperationalError: (1054, "Unknown column 'dvadmin_jira_issue.pending_datetime' in 'field list'")
[2024-01-18 08:51:56,671][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=3&status=1 200 [0.09, 127.0.0.1:59289][0m
[2024-01-18 08:52:10,379][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [0.31, 127.0.0.1:59289][0m
[2024-01-18 08:52:10,386][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_project_list/ 200 [0.32, 127.0.0.1:59290][0m
[2024-01-18 08:52:10,498][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list/ 200 [0.11, 127.0.0.1:59289][0m
[2024-01-18 08:52:13,130][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [0.21, 127.0.0.1:59289][0m
